Page URL,Issue Category,Issue Location Description,Fix Suggestion
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/building-a-package-from-a-source-rpm/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/network-troubleshooting/checking-firewall-rules/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/open-vm-tools/vmtoolsd/,grammar,...Open-vm-tools/Vmtoolsd Vmtoolsd is a systemd servic...,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: Vmtoolsd
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/open-vm-tools/vmtoolsd/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Set,  set"
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/open-vm-tools/vmtoolsd/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Get,  get"
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/open-vm-tools/vmtoolsd/,grammar,......,[DEPENDENT] Did you mean “dependent” on?. Suggestions: dependent
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/open-vm-tools/vmtoolsd/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Metadata,  metadata"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/package-management/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: list
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/file-system-consistency-check-tool/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/package-management/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/package-management/,grammar,......,"[DOUBLE_PUNCTUATION] Two consecutive dots. Suggestions: ., …"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/package-management/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , <"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/package-management/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/cloud-init-on-photon-os/customizing-a-photon-os-machine-on-ec2/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/solutions-to-common-problems/fixing-sendmail/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/user-guide/mounting-remote-file-systems/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/user-guide/mounting-remote-file-systems/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/photon-os-logs/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/photon-os-logs/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/photon-os-logs/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: Journalctl
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/photon-os-logs/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Service,  service"
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/photon-os-logs/,grammar,......,[ENGLISH_WORD_REPEAT_BEGINNING_RULE] Three successive sentences begin with the same word. Consider rewording the sentence or use a thesaurus to find a synonym.. Suggestions: No suggestions
https://127.0.0.1/docs-v5/administration-guide/prioritize-eth0-route-over-wlan/,grammar,...oute Over WLAN You can prioritise the eth0 route o...,[EN_WORD_COHERENCY] Do not mix variants of the same word (‘prioritise’ and ‘prioritize’) within a single text.. Suggestions: prioritize
https://127.0.0.1/docs-v5/administration-guide/prioritize-eth0-route-over-wlan/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-vsphere/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/inspecting-services-with-systemd-analyze/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/refer-an-external-source/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Spec,  spec"
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/refer-an-external-source/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/refer-an-external-source/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space after the opening parenthesis.. Suggestions: (
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/refer-an-external-source/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the closing parenthesis.. Suggestions: )
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/refer-an-external-source/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , root"
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-a-static-ip-address/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-a-static-ip-address/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-a-static-ip-address/,grammar,......,"[LC_AFTER_PERIOD] If a new sentence starts here, add a space and start with an uppercase letter.. Suggestions:  Network,  network"
https://127.0.0.1/docs-v5/troubleshooting-guide/kernel-problems-and-boot-and-login-errors/investigating-the-guest-kernel/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/,grammar,"...tl , its command-line utility for inspecti...","[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma, but not before the comma.. Suggestions: ,"
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/,grammar,......,"[EN_A_VS_AN] Use “an” instead of ‘a’ if the following word starts with a vowel sound, e.g. ‘an article’, ‘an hour’.. Suggestions: an"
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/host-updating-operations/,unaligned_images,"3 unaligned images: ./images/rpmostree-grub.png, ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-aws-ec2/terminate-the-ami-instance/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/photon-os-general-troubleshooting/open-vm-tools/vmtoolsd/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/building-images/use-cached-sources/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/user-guide/mounting-remote-file-systems/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/managing-services-withsystemd/analyzing-systemd-logs-with-journalctl/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/package-management/,unaligned_images,"2 unaligned images: ../../../../../img/vmware-logo.svg, ../../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-os-packages/compiling-c-code-on-the-minimal-version-of-photon-os/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/prioritize-eth0-route-over-wlan/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/run-photon-on-vsphere/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/introduction/photon-os-logs/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/installation-guide/build-package-kernel-modules-using-script/refer-an-external-source/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/configuring-photon-real-time-operating-system-for-real-time-applications/,grammar,......,[I_M_MD] It seems that only one verb should be used here.. Suggestions: it must
https://127.0.0.1/docs-v5/administration-guide/configuring-photon-real-time-operating-system-for-real-time-applications/,grammar,......,"[COMMA_PARENTHESIS_WHITESPACE] Put a space after the comma.. Suggestions: , Y-Z"
https://127.0.0.1/docs-v5/administration-guide/configuring-photon-real-time-operating-system-for-real-time-applications/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/configuring-photon-real-time-operating-system-for-real-time-applications/,grammar,......,[UNLIKELY_OPENING_PUNCTUATION] Loose punctuation mark.. Suggestions: 
https://127.0.0.1/docs-v5/administration-guide/configuring-photon-real-time-operating-system-for-real-time-applications/,grammar,......,[ENGLISH_WORD_REPEAT_RULE] Possible typo: you repeated a word.. Suggestions: idle
https://127.0.0.1/docs-v5/administration-guide/configuring-photon-real-time-operating-system-for-real-time-applications/,markdown,"Unrendered markdown: _OTHER (default policy), SCHED_",Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/configuring-photon-real-time-operating-system-for-real-time-applications/,markdown,"Unrendered markdown: _RR task, and time-slices between equal-priority SCHED_",Render properly or escape markdown syntax
https://127.0.0.1/docs-v5/administration-guide/managing-network-configuration/setting-a-static-ip-address/,unaligned_images,"2 unaligned images: ../../../../img/vmware-logo.svg, ../../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/troubleshooting-guide/troubleshooting-with-systemd/,unaligned_images,"2 unaligned images: ../../../img/vmware-logo.svg, ../../../img/broadcom-logo.png",Add CSS alignment classes or wrap images in container div
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/creating-a-rpm-ostree-server/,grammar,......,[WHITESPACE_RULE] Possible typo: you repeated a whitespace. Suggestions:  
https://127.0.0.1/docs-v5/administration-guide/photon-rpm-ostree/creating-a-rpm-ostree-server/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/firewall-nftables-management/,grammar,......,"[EN_A_VS_AN] Use “a” instead of ‘an’ if the following word doesn’t start with a vowel sound, e.g. ‘a sentence’, ‘a university’.. Suggestions: a"
https://127.0.0.1/docs-v5/administration-guide/pmd-nextgen/photon-mgmtd-web-rest-api/firewall-nftables-management/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
https://127.0.0.1/docs-v5/troubleshooting-guide/file-system-troubleshooting/fixing-file-system-errors-when-fsck-fails/,grammar,......,[COMMA_PARENTHESIS_WHITESPACE] Don’t put a space before the full stop.. Suggestions: .
